region,institucion,provincia,localidad,informe,lectura_id,capturas_raw
NOA,CREA,Salta,Las Lajitas T3,29,28/09_al_13/10,2
NOA,CREA,Salta,Metan 1,29,3,0
NOA,CREA,Salta,Metan 1,29,12/09_al_27/09,0
NOA,CREA,Salta,Metan 1,29,28/09_al_13/10,Trampa perdida
NOA,CREA,Salta,Metan 2,29,3,8
NOA,CREA,Salta,Metan 2,29,12/09_al_27/09,19
NOA,CREA,Salta,Metan 2,29,28/09_al_13/10,4
NOA,CREA,Salta,Mollinedo,29,3,0
NOA,CREA,Salta,Mollinedo,29,12/09_al_27/09,4
NOA,CREA,Salta,Mollinedo,29,28/09_al_13/10,0
NOA,CREA,Salta,Mosconi,29,3,0
NOA,CREA,Salta,Mosconi,29,12/09_al_27/09,3
NOA,CREA,Salta,Mosconi,29,28/09_al_13/10,2
NOA,CREA,Salta,Nstra Sra de Talavera,29,3,7
NOA,CREA,Salta,Nstra Sra de Talavera,29,12/09_al_27/09,8
NOA,CREA,Salta,Nstra Sra de Talavera,29,28/09_al_13/10,0
NOA,CREA,Salta,Pichanal,29,3,0
NOA,CREA,Salta,Pichanal,29,12/09_al_27/09,0
NOA,CREA,Salta,Pichanal,29,28/09_al_13/10,0
NOA,CREA,Salta,Piquete Cabado 2,29,3,0
NOA,CREA,Salta,Piquete Cabado 2,29,12/09_al_27/09,0
NOA,CREA,Salta,Piquete Cabado 2,29,28/09_al_13/10,0
NEA,CREA,Santiago Del Estero,Termas R. Hondo,29,3,0
NEA,CREA,Santiago Del Estero,Termas R. Hondo,29,12/09_al_27/09,0
NEA,CREA,Santiago Del Estero,Termas R. Hondo,29,28/09_al_13/10,1
NEA,CREA,Santiago Del Estero,Vinará,29,3,3
NEA,CREA,Santiago Del Estero,Vinará,29,12/09_al_27/09,1
NEA,CREA,Santiago Del Estero,Vinará,29,28/09_al_13/10,3
NEA,CREA,Santiago Del Estero,Termas de Río Hondo,29,3,0
NEA,CREA,Santiago Del Estero,Termas de Río Hondo,29,12/09_al_27/09,0
NEA,CREA,Santiago Del Estero,Termas de Río Hondo,29,28/09_al_13/10,0
NEA,CREA,Santiago Del Estero,Fisco,29,3,0
NEA,CREA,Santiago Del Estero,Fisco,29,12/09_al_27/09,2
NEA,CREA,Santiago Del Estero,Fisco,29,28/09_al_13/10,1
NEA,CREA,Catamarca,El Abra,29,3,0
NEA,CREA,Catamarca,El Abra,29,12/09_al_27/09,3
NEA,CREA,Catamarca,El Abra,29,28/09_al_13/10,1
NEA,CREA,Catamarca,Los Altos,29,3,1
NEA,CREA,Catamarca,Los Altos,29,12/09_al_27/09,0
NEA,CREA,Catamarca,Los Altos,29,28/09_al_13/10,0
NEA,CREA,Catamarca,Frias,29,3,0
NEA,CREA,Catamarca,Frias,29,12/09_al_27/09,1
NEA,CREA,Catamarca,Frias,29,28/09_al_13/10,0
NEA,INTA,Formosa,El colorado,29,3,1
NEA,INTA,Formosa,El colorado,29,12/09_al_27/09,2
NEA,INTA,Formosa,El colorado,29,28/09_al_13/10,0
NEA,INTA,Formosa,Comandante Fontana,29,3,342
NEA,INTA,Formosa,Comandante Fontana,29,12/09_al_27/09,181
NEA,INTA,Formosa,Comandante Fontana,29,28/09_al_13/10,178
NEA,AAPRESID,Chaco,Tres Isletas,29,3,8
NEA,AAPRESID,Chaco,Tres Isletas,29,12/09_al_27/09,6
NEA,AAPRESID,Chaco,Tres Isletas,29,28/09_al_13/10,Trampa perdida
NEA,AAPRESID,Chaco,Pampa del Infierno,29,3,0
NEA,AAPRESID,Chaco,Pampa del Infierno,29,12/09_al_27/09,0
NEA,AAPRESID,Chaco,Pampa del Infierno,29,28/09_al_13/10,0
NEA,AAPRESID,Chaco,Concepcion del Bermejo,29,3,1
NEA,AAPRESID,Chaco,Concepcion del Bermejo,29,12/09_al_27/09,3
NEA,AAPRESID,Chaco,Concepcion del Bermejo,29,28/09_al_13/10,2
NEA,AAPRESID,Chaco,Villa Angela,29,3,0
NEA,AAPRESID,Chaco,Villa Angela,29,12/09_al_27/09,0
NEA,AAPRESID,Chaco,Villa Angela,29,28/09_al_13/10,0
NEA,AAPRESID,Chaco,Las Piedritas,29,3,0
NEA,AAPRESID,Chaco,Las Piedritas,29,12/09_al_27/09,4
NEA,AAPRESID,Chaco,Las Piedritas,29,28/09_al_13/10,3
NEA,CREA,Formosa,Gral. M. Belgrano,29,3,Sin datos
NEA,CREA,Formosa,Gral. M. Belgrano,29,12/09_al_27/09,4
NEA,CREA,Formosa,Gral. M. Belgrano,29,28/09_al_13/10,Sin datos
NEA,INTA,Chaco,Gral. Pinedo,29,3,4
NEA,INTA,Chaco,Gral. Pinedo,29,12/09_al_27/09,2
NEA,INTA,Chaco,Gral. Pinedo,29,28/09_al_13/10,0
NEA,INTA,Chaco,Tres Isletas,29,3,11
NEA,INTA,Chaco,Tres Isletas,29,12/09_al_27/09,11
NEA,INTA,Chaco,Tres Isletas,29,28/09_al_13/10,26
NEA,INTA,Chaco,Pampa del Infierno,29,3,4
NEA,INTA,Chaco,Pampa del Infierno,29,12/09_al_27/09,0
NEA,INTA,Chaco,Pampa del Infierno,29,28/09_al_13/10,2
NEA,INTA,Chaco,Las Breñas,29,3,0
NEA,INTA,Chaco,Las Breñas,29,12/09_al_27/09,Trampa perdida
NEA,INTA,Chaco,Las Breñas,29,28/09_al_13/10,3
NEA,INTA,Chaco,Juan José Castelli,29,3,3
NEA,INTA,Chaco,Juan José Castelli,29,12/09_al_27/09,0
NEA,INTA,Chaco,Juan José Castelli,29,28/09_al_13/10,0
NEA,INTA,Chaco,Sylvina,29,3,Trampa perdida
NEA,INTA,Chaco,Sylvina,29,12/09_al_27/09,0
NEA,INTA,Chaco,Sylvina,29,28/09_al_13/10,0
NEA,INTA,Chaco,Basail,29,3,0
NEA,INTA,Chaco,Basail,29,12/09_al_27/09,2
NEA,INTA,Chaco,Basail,29,28/09_al_13/10,2
NEA,AAPPCE,Santiago Del Estero,Weisburd,29,3,11
NEA,AAPPCE,Santiago Del Estero,Weisburd,29,12/09_al_27/09,0
NEA,AAPPCE,Santiago Del Estero,Weisburd,29,28/09_al_13/10,2
NEA,AAPPCE,Santiago Del Estero,Bandera,29,3,0
NEA,AAPPCE,Santiago Del Estero,Bandera,29,12/09_al_27/09,0
NEA,AAPPCE,Santiago Del Estero,Bandera,29,28/09_al_13/10,0
NEA,AAPRESID,Santiago Del Estero,Bandera,29,3,0
NEA,AAPRESID,Santiago Del Estero,Bandera,29,12/09_al_27/09,0
NEA,AAPRESID,Santiago Del Estero,Bandera,29,28/09_al_13/10,0
NEA,AAPRESID,Santiago Del Estero,Arbol Blanco,29,3,1
NEA,AAPRESID,Santiago Del Estero,Arbol Blanco,29,12/09_al_27/09,11
NEA,AAPRESID,Santiago Del Estero,Arbol Blanco,29,28/09_al_13/10,0
NEA,AAPRESID,Santiago Del Estero,Los Juries,29,3,0
NEA,AAPRESID,Santiago Del Estero,Los Juries,29,12/09_al_27/09,0
NEA,AAPRESID,Santiago Del Estero,Los Juries,29,28/09_al_13/10,0
NEA,AAPRESID,Santiago Del Estero,Roversi,29,3,0
NEA,AAPRESID,Santiago Del Estero,Roversi,29,12/09_al_27/09,1
NEA,AAPRESID,Santiago Del Estero,Roversi,29,28/09_al_13/10,0
LITORAL,CREA,Chaco,Pampa del Infierno,29,3,Sin datos
LITORAL,CREA,Chaco,Pampa del Infierno,29,12/09_al_27/09,Sin datos
LITORAL,CREA,Chaco,Pampa del Infierno,29,28/09_al_13/10,0
LITORAL,CREA,Chaco,Castelli,29,3,Sin datos
LITORAL,CREA,Chaco,Castelli,29,12/09_al_27/09,0
LITORAL,CREA,Chaco,Castelli,29,28/09_al_13/10,Sin datos
LITORAL,CREA,Chaco,El Tocon Bermejo,29,3,Sin datos
LITORAL,CREA,Chaco,El Tocon Bermejo,29,12/09_al_27/09,0
LITORAL,CREA,Chaco,El Tocon Bermejo,29,28/09_al_13/10,0
LITORAL,CREA,Chaco,Charata,29,3,0
LITORAL,CREA,Chaco,Charata,29,12/09_al_27/09,0
LITORAL,CREA,Chaco,Charata,29,28/09_al_13/10,0
LITORAL,CREA,Santiago Del Estero,La Rosita,29,3,0
LITORAL,CREA,Santiago Del Estero,La Rosita,29,12/09_al_27/09,0
LITORAL,CREA,Santiago Del Estero,La Rosita,29,28/09_al_13/10,0
LITORAL,CREA,Chaco,Gancedo,29,3,1
LITORAL,CREA,Chaco,Gancedo,29,12/09_al_27/09,0
LITORAL,CREA,Chaco,Gancedo,29,28/09_al_13/10,0
LITORAL,CREA,Chaco,Las Breñas,29,3,0
LITORAL,CREA,Chaco,Las Breñas,29,12/09_al_27/09,0
LITORAL,CREA,Chaco,Las Breñas,29,28/09_al_13/10,0
LITORAL,CREA,Santiago Del Estero,Girardet,29,3,0
LITORAL,CREA,Santiago Del Estero,Girardet,29,12/09_al_27/09,0
LITORAL,CREA,Santiago Del Estero,Girardet,29,28/09_al_13/10,0
LITORAL,CREA,Santiago Del Estero,Cejolao,29,3,0
LITORAL,CREA,Santiago Del Estero,Cejolao,29,12/09_al_27/09,0
LITORAL,CREA,Santiago Del Estero,Cejolao,29,28/09_al_13/10,0
LITORAL,CREA,Santiago Del Estero,El colorado,29,3,0
LITORAL,CREA,Santiago Del Estero,El colorado,29,12/09_al_27/09,0
LITORAL,CREA,Santiago Del Estero,El colorado,29,28/09_al_13/10,0
LITORAL,CREA,Formosa,Las Lomitas,29,3,55
LITORAL,CREA,Formosa,Las Lomitas,29,12/09_al_27/09,5
LITORAL,CREA,Formosa,Las Lomitas,29,28/09_al_13/10,7
LITORAL,CREA,Santiago Del Estero,San Pedro de Guasayán,29,3,Sin datos
LITORAL,CREA,Santiago Del Estero,San Pedro de Guasayán,29,12/09_al_27/09,35
LITORAL,CREA,Santiago Del Estero,San Pedro de Guasayán,29,28/09_al_13/10,2
LITORAL,CREA,Santiago Del Estero,Casares,29,3,Sin datos
LITORAL,CREA,Santiago Del Estero,Casares,29,12/09_al_27/09,1
LITORAL,CREA,Santiago Del Estero,Casares,29,28/09_al_13/10,0
LITORAL,CREA,Santiago Del Estero,Desvío La Paloma,29,3,0
LITORAL,CREA,Santiago Del Estero,Desvío La Paloma,29,12/09_al_27/09,0
LITORAL,CREA,Santiago Del Estero,Desvío La Paloma,29,28/09_al_13/10,0
LITORAL,CREA,Santiago Del Estero,Pozo de Toba,29,3,0
LITORAL,CREA,Santiago Del Estero,Pozo de Toba,29,12/09_al_27/09,1
LITORAL,CREA,Santiago Del Estero,Pozo de Toba,29,28/09_al_13/10,0
LITORAL,CREA,Chaco,Otumpa,29,12/09_al_27/09,Sin datos
LITORAL,CREA,Chaco,Otumpa,29,28/09_al_13/10,Sin datos
LITORAL,CREA,Santa Fe,Arroyo Ceibal,29,3,0
LITORAL,CREA,Santa Fe,Arroyo Ceibal,29,12/09_al_27/09,0
LITORAL,CREA,Santa Fe,Arroyo Ceibal,29,28/09_al_13/10,0
LITORAL,CREA,Santa Fe,Hersilia,29,3,0
LITORAL,CREA,Santa Fe,Hersilia,29,12/09_al_27/09,0
LITORAL,CREA,Santa Fe,Hersilia,29,28/09_al_13/10,Sin datos
LITORAL,AAPRESID,Corrientes,Mercedes,29,3,1
LITORAL,AAPRESID,Corrientes,Mercedes,29,12/09_al_27/09,0
LITORAL,AAPRESID,Corrientes,Mercedes,29,28/09_al_13/10,0
LITORAL,AAPRESID,Corrientes,Ambrosio,29,3,Sin datos
LITORAL,AAPRESID,Corrientes,Ambrosio,29,12/09_al_27/09,3
LITORAL,AAPRESID,Corrientes,Ambrosio,29,28/09_al_13/10,1
LITORAL,AAPRESID,Corrientes,Corrientes,29,3,Sin datos
LITORAL,AAPRESID,Corrientes,Corrientes,29,12/09_al_27/09,0
LITORAL,AAPRESID,Corrientes,Corrientes,29,28/09_al_13/10,3
LITORAL,AAPRESID,Corrientes,Bella Vista,29,3,0
LITORAL,AAPRESID,Corrientes,Bella Vista,29,12/09_al_27/09,1
LITORAL,AAPRESID,Corrientes,Bella Vista,29,28/09_al_13/10,8
CENTRO NORTE,AAPRESID,San Luis,La Toma,29,3,0
CENTRO NORTE,AAPRESID,San Luis,La Toma,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,San Luis,La Toma,29,28/09_al_13/10,0
CENTRO NORTE,AAPPCE,Córdoba,Corralito,29,3,0
CENTRO NORTE,AAPPCE,Córdoba,Corralito,29,12/09_al_27/09,1
CENTRO NORTE,AAPPCE,Córdoba,Corralito,29,28/09_al_13/10,1
CENTRO NORTE,AAPPCE,Córdoba,Freyre,29,3,0
CENTRO NORTE,AAPPCE,Córdoba,Freyre,29,12/09_al_27/09,0
CENTRO NORTE,AAPPCE,Córdoba,Freyre,29,28/09_al_13/10,0
CENTRO NORTE,AAPPCE,Córdoba,Morteros,29,3,0
CENTRO NORTE,AAPPCE,Córdoba,Morteros,29,12/09_al_27/09,0
CENTRO NORTE,AAPPCE,Córdoba,Morteros,29,28/09_al_13/10,0
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,29,3,1
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,29,12/09_al_27/09,1
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,29,28/09_al_13/10,0
CENTRO NORTE,AAPPCE,Córdoba,Jesus María,29,3,0
CENTRO NORTE,AAPPCE,Córdoba,Jesus María,29,12/09_al_27/09,3
CENTRO NORTE,AAPPCE,Córdoba,Jesus María,29,28/09_al_13/10,2
CENTRO NORTE,AAPPCE,Córdoba,El Fortín,29,3,0
CENTRO NORTE,AAPPCE,Córdoba,El Fortín,29,12/09_al_27/09,0
CENTRO NORTE,AAPPCE,Córdoba,El Fortín,29,28/09_al_13/10,Trampa perdida
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,29,3,2
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,29,12/09_al_27/09,5
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,29,28/09_al_13/10,2
CENTRO NORTE,AAPRESID,Córdoba,Villa María,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Villa María,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Villa María,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Capilla de Sitón,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Capilla de Sitón,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Capilla de Sitón,29,28/09_al_13/10,1
CENTRO NORTE,AAPRESID,Córdoba,Carrilobo,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Carrilobo,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Carrilobo,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Devoto,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Devoto,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Devoto,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Eufrasio Loza,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Eufrasio Loza,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Eufrasio Loza,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Laguna Larga,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Laguna Larga,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Laguna Larga,29,28/09_al_13/10,Trampa perdida
CENTRO NORTE,AAPRESID,Córdoba,Las Bajadas,29,3,2
CENTRO NORTE,AAPRESID,Córdoba,Las Bajadas,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Las Bajadas,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Monte del Rosario,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Monte del Rosario,29,12/09_al_27/09,3
CENTRO NORTE,AAPRESID,Córdoba,Monte del Rosario,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Montecristo,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Montecristo,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Montecristo,29,28/09_al_13/10,Trampa perdida
CENTRO NORTE,AAPRESID,Córdoba,Obispo trejo,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Obispo trejo,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Obispo trejo,29,28/09_al_13/10,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Río Segundo- T1,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Río Segundo- T1,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Río Segundo- T1,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,San Francisco,29,3,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,San Francisco,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,San Francisco,29,28/09_al_13/10,1
CENTRO NORTE,AAPRESID,Córdoba,Santa Catalina,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Santa Catalina,29,12/09_al_27/09,6
CENTRO NORTE,AAPRESID,Córdoba,Santa Catalina,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Tancacha,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Tancacha,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Tancacha,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Villa de Maria,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Villa de Maria,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Villa de Maria,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Villa Sta. Rosa,29,3,0
CENTRO NORTE,AAPRESID,Córdoba,Villa Sta. Rosa,29,12/09_al_27/09,0
CENTRO NORTE,AAPRESID,Córdoba,Villa Sta. Rosa,29,28/09_al_13/10,0
CENTRO NORTE,AAPRESID,Córdoba,Hernando,29,3,2
CENTRO NORTE,AAPRESID,Córdoba,Hernando,29,12/09_al_27/09,1
CENTRO NORTE,AAPRESID,Córdoba,Hernando,29,28/09_al_13/10,1
CENTRO NORTE,CREA,Córdoba,Piquillín,29,3,0
CENTRO NORTE,CREA,Córdoba,Piquillín,29,12/09_al_27/09,0
CENTRO NORTE,CREA,Córdoba,Piquillín,29,28/09_al_13/10,0
CENTRO NORTE,CREA,Córdoba,Las Chilcas,29,3,0
CENTRO NORTE,CREA,Córdoba,Las Chilcas,29,12/09_al_27/09,0
CENTRO NORTE,CREA,Córdoba,Las Chilcas,29,28/09_al_13/10,0
CENTRO NORTE,CREA,Córdoba,Sebastián el Cano,29,3,0
CENTRO NORTE,CREA,Córdoba,Sebastián el Cano,29,12/09_al_27/09,0
CENTRO NORTE,CREA,Córdoba,Sebastián el Cano,29,28/09_al_13/10,0
CENTRO NORTE,CREA,Córdoba,El Tío,29,3,0
CENTRO NORTE,CREA,Córdoba,El Tío,29,12/09_al_27/09,0
CENTRO NORTE,CREA,Córdoba,El Tío,29,28/09_al_13/10,0
CENTRO NORTE,CREA,Córdoba,Colonia Tirolesa,29,3,0
CENTRO NORTE,CREA,Córdoba,Colonia Tirolesa,29,12/09_al_27/09,0
CENTRO NORTE,CREA,Córdoba,Colonia Tirolesa,29,28/09_al_13/10,0
CENTRO NORTE,CREA,Córdoba,Las Astillas,29,3,1
CENTRO NORTE,CREA,Córdoba,Las Astillas,29,12/09_al_27/09,0
CENTRO NORTE,CREA,Córdoba,Las Astillas,29,28/09_al_13/10,0
CENTRO NORTE,CREA,Córdoba,Mi Granja,29,3,0
CENTRO NORTE,CREA,Córdoba,Mi Granja,29,12/09_al_27/09,1
CENTRO NORTE,CREA,Córdoba,Mi Granja,29,28/09_al_13/10,1
CENTRO SUR,AAPRESID,San Luís,La Angelina,29,3,0
CENTRO SUR,AAPRESID,San Luís,La Angelina,29,12/09_al_27/09,0
CENTRO SUR,AAPRESID,San Luís,La Angelina,29,28/09_al_13/10,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,29,3,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,29,12/09_al_27/09,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,29,28/09_al_13/10,Trampa perdida
CENTRO SUR,CREA,San Luís,Buena Esperanza,29,3,0
CENTRO SUR,CREA,San Luís,Buena Esperanza,29,12/09_al_27/09,0
CENTRO SUR,CREA,San Luís,Buena Esperanza,29,28/09_al_13/10,0
CENTRO SUR,CREA,San Luís,Juan Jorba,29,3,0
CENTRO SUR,CREA,San Luís,Juan Jorba,29,12/09_al_27/09,0
CENTRO SUR,CREA,San Luís,Juan Jorba,29,28/09_al_13/10,0
CENTRO SUR,INTA,San Luís,San Luis 1,29,3,0
CENTRO SUR,INTA,San Luís,San Luis 1,29,12/09_al_27/09,0
CENTRO SUR,INTA,San Luís,San Luis 1,29,28/09_al_13/10,0
CENTRO SUR,INTA,San Luís,Quines,29,3,0
CENTRO SUR,INTA,San Luís,Quines,29,12/09_al_27/09,0
CENTRO SUR,INTA,San Luís,Quines,29,28/09_al_13/10,0
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,29,3,0
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,29,12/09_al_27/09,0
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,29,28/09_al_13/10,0
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,29,3,0
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,29,12/09_al_27/09,0
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,29,28/09_al_13/10,0
CENTRO SUR,AAPPCE,Córdoba,General Roca,29,3,0
CENTRO SUR,AAPPCE,Córdoba,General Roca,29,12/09_al_27/09,0
CENTRO SUR,AAPPCE,Córdoba,General Roca,29,28/09_al_13/10,0
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,29,3,0
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,29,12/09_al_27/09,0
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,29,28/09_al_13/10,0
CENTRO SUR,AAPPCE,Córdoba,La playosa,29,3,0
CENTRO SUR,AAPPCE,Córdoba,La playosa,29,12/09_al_27/09,0
CENTRO SUR,AAPPCE,Córdoba,La playosa,29,28/09_al_13/10,0
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,29,3,0
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,29,12/09_al_27/09,0
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,29,28/09_al_13/10,0
CENTRO SUR,AAPPCE,Córdoba,Tosquita,29,3,0
CENTRO SUR,AAPPCE,Córdoba,Tosquita,29,12/09_al_27/09,0
CENTRO SUR,AAPPCE,Córdoba,Tosquita,29,28/09_al_13/10,0
CENTRO SUR,AAPPCE,Córdoba,Arroyo Cabral,29,3,0
CENTRO SUR,AAPPCE,Córdoba,Arroyo Cabral,29,12/09_al_27/09,0
CENTRO SUR,AAPPCE,Córdoba,Arroyo Cabral,29,28/09_al_13/10,0
CENTRO SUR,AAPPCE,Córdoba,Villa María,29,3,0
CENTRO SUR,AAPPCE,Córdoba,Villa María,29,12/09_al_27/09,0
CENTRO SUR,AAPPCE,Córdoba,Villa María,29,28/09_al_13/10,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,29,3,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,29,12/09_al_27/09,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,29,28/09_al_13/10,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,29,3,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,29,12/09_al_27/09,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,29,28/09_al_13/10,0
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,29,3,0
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,29,12/09_al_27/09,Trampa perdida
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,29,28/09_al_13/10,0
CENTRO SUR,AAPRESID,Córdoba,Guatimozin,29,3,Trampa perdida
CENTRO SUR,AAPRESID,Córdoba,Guatimozin,29,12/09_al_27/09,0
CENTRO SUR,AAPRESID,Córdoba,Guatimozin,29,28/09_al_13/10,0
CENTRO SUR,AAPRESID,Córdoba,Lecueder,29,3,0
CENTRO SUR,AAPRESID,Córdoba,Lecueder,29,12/09_al_27/09,0
CENTRO SUR,AAPRESID,Córdoba,Lecueder,29,28/09_al_13/10,0
CENTRO SUR,AAPRESID,Córdoba,Villa Valeria,29,3,0
CENTRO SUR,AAPRESID,Córdoba,Villa Valeria,29,12/09_al_27/09,0
CENTRO SUR,AAPRESID,Córdoba,Villa Valeria,29,28/09_al_13/10,0
CENTRO SUR,AAPRESID,Córdoba,Jovita,29,3,0
CENTRO SUR,AAPRESID,Córdoba,Jovita,29,12/09_al_27/09,0
CENTRO SUR,AAPRESID,Córdoba,Jovita,29,28/09_al_13/10,0
CENTRO SUR,AAPRESID,Córdoba,Adelia María,29,3,0
CENTRO SUR,AAPRESID,Córdoba,Adelia María,29,12/09_al_27/09,0
CENTRO SUR,AAPRESID,Córdoba,Adelia María,29,28/09_al_13/10,0
CENTRO SUR,CREA,Córdoba,Cuatro Vientos,29,3,0
CENTRO SUR,CREA,Córdoba,Cuatro Vientos,29,12/09_al_27/09,0
CENTRO SUR,CREA,Córdoba,Cuatro Vientos,29,28/09_al_13/10,0
CENTRO SUR,CREA,Córdoba,General Levalle,29,3,Sin datos
CENTRO SUR,CREA,Córdoba,General Levalle,29,12/09_al_27/09,0
CENTRO SUR,CREA,Córdoba,General Levalle,29,28/09_al_13/10,0
CENTRO SUR,CREA,Córdoba,La Carlota,29,3,0
CENTRO SUR,CREA,Córdoba,La Carlota,29,12/09_al_27/09,0
CENTRO SUR,CREA,Córdoba,La Carlota,29,28/09_al_13/10,0
CENTRO SUR,CREA,Córdoba,Melo,29,3,0
CENTRO SUR,CREA,Córdoba,Melo,29,12/09_al_27/09,0
CENTRO SUR,CREA,Córdoba,Melo,29,28/09_al_13/10,1
CENTRO SUR,CREA,Córdoba,Vicuña Mackenna,29,3,1
CENTRO SUR,CREA,Córdoba,Vicuña Mackenna,29,12/09_al_27/09,1
CENTRO SUR,CREA,Córdoba,Vicuña Mackenna,29,28/09_al_13/10,1
CENTRO SUR,CREA,Córdoba,Villa valeria,29,3,0
CENTRO SUR,CREA,Córdoba,Villa valeria,29,12/09_al_27/09,0
CENTRO SUR,CREA,Córdoba,Villa valeria,29,28/09_al_13/10,0
CENTRO SUR,AGTSA,,2025 MERCEDES UY - AGTSA Mercedes,30,12/09_al_27/09,0
CENTRO SUR,AGTSA,,2025 MERCEDES UY - AGTSA Mercedes,30,28/10_al_13/10,0
CENTRO SUR,AGTSA,,2025 ACEGUÁ UY - AGTSA Peñarol,30,12/09_al_27/09,0
CENTRO SUR,AGTSA,,2025 ACEGUÁ UY - AGTSA Peñarol,30,28/10_al_13/10,0
