localidad,provincia,region,temporada,lat,lon,dist_zona_endemica_km,oni_invierno,heladas_count,heladas_severas_count,temp_min_abs,temp_media_invierno,temp_min_media_invierno,dias_tmin_gt_10,dias_tmin_gt_15,dias_tmin_gt_18,gdd_base10,gdd_base0_negativo,rh_mean_invierno,precip_total_invierno,dias_con_lluvia,wind_mean_invierno,wind_max_invierno,wind_norte_ratio,temp_media_primavera,temp_min_media_primavera,dias_tmin_gt_15_primavera,dias_tmin_gt_18_primavera,gdd_base10_primavera,rh_mean_primavera,precip_total_primavera,wind_mean_primavera,dist_nearest_outbreak_km,dist_nearest_high_outbreak_km,n_outbreaks_within_100km,n_outbreaks_within_200km,prev_max_capturas,prev_mean_capturas,prev_target,prev_n_detecciones,max_capturas,mean_capturas,n_lecturas,n_detecciones,target
ayacucho,Buenos Aires,CENTRO SUR,2024-2025,-37.1527482,-58.4884187,1312.80653659451,0.08,12,0,-3.5,8.66304347826087,4.664130434782608,10,2,0,84.50000000000001,-22.700000000000003,76.33695652173913,133.6,18,13.61304347826087,40.7,0.21739130434782608,14.832786885245902,9.114754098360654,6,1,296.50000000000006,69.11475409836065,102.89999999999999,12.945901639344264,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,49,0,0
ayacucho,Buenos Aires,CENTRO SUR,2025-2026,-37.1527482,-58.4884187,1312.80653659451,-0.14,6,0,-3.2,8.659782608695652,4.810869565217391,6,0,0,55.300000000000004,-6.8,78.34782608695652,223.79999999999998,19,12.814130434782607,42.1,0.32608695652173914,13.478688524590165,8.437704918032786,2,0,233.4,75.59016393442623,202.29999999999998,13.401639344262293,180.11159324492482,449.5037272034796,0,1,0.0,0.0,0,0,0.0,0.0,46,0,0
balcarce,Buenos Aires,CENTRO SUR,2024-2025,-37.8464435,-58.2555452,1389.7782466492538,0.08,10,0,-3.1,8.215217391304346,4.55,8,1,0,64.2,-13.8,76.66304347826087,138.7,20,15.477173913043476,45.5,0.25,13.826229508196723,8.357377049180327,6,0,241.1,70.75409836065573,72.7,14.473770491803279,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.024390243902439,41,1,0
balcarce,Buenos Aires,CENTRO SUR,2025-2026,-37.8464435,-58.2555452,1389.7782466492538,-0.14,4,0,-2.4,8.508695652173914,4.8999999999999995,3,0,0,47.3,-5.0,77.02173913043478,170.5,20,13.88478260869565,42.0,0.391304347826087,12.783606557377047,7.868852459016393,0,0,198.10000000000005,75.27868852459017,186.1,14.850819672131147,253.08158465390878,527.956577280377,0,0,1.0,0.024390243902439,0,1,0.0,0.0,44,0,0
ballester,Buenos Aires,CENTRO SUR,2024-2025,-34.6105531,-58.5981373,1072.9774159291778,0.08,8,0,-3.0,10.690217391304348,6.685869565217391,18,6,3,191.9,-18.0,76.8695652173913,175.2,14,13.00652173913043,35.5,0.25,17.018032786885243,11.82950819672131,11,5,428.09999999999997,71.18032786885246,69.0,13.295081967213116,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.2222222222222222,9,2,0
ballesteros,Córdoba,CENTRO SUR,2024-2025,-32.5453242,-62.9811138,673.8023224643091,0.08,9,0,-3.0,10.98804347826087,6.307608695652172,14,3,2,198.8,-17.2,69.70652173913044,33.199999999999996,6,10.292391304347825,29.9,0.391304347826087,18.729508196721312,12.837704918032788,22,4,532.5,57.459016393442624,152.0,11.814754098360657,9999.0,9999.0,0,0,0.0,0.0,0,0,8.0,0.2432432432432432,37,2,1
ballesteros,Córdoba,CENTRO SUR,2025-2026,-32.5453242,-62.9811138,673.8023224643091,-0.14,4,0,-2.5,10.884782608695653,6.480434782608696,16,1,0,153.49999999999997,-4.699999999999999,72.06521739130434,217.39999999999998,18,12.116304347826082,41.1,0.4782608695652174,17.339344262295082,11.340983606557376,10,4,452.20000000000005,62.049180327868854,108.89999999999999,14.313114754098361,0.0,50.06765180087376,15,79,8.0,0.2432432432432432,1,2,8.0,0.9666666666666668,30,9,1
ballivián,Salta,NOA,2024-2025,-22.9343587,-63.8598092,450.5898652628774,0.08,0,0,1.6,17.113043478260867,11.51521739130435,56,26,3,657.5,0.0,59.91304347826087,20.3,4,6.930434782608696,22.7,0.20652173913043478,25.65901639344262,18.94262295081967,49,39,955.2,48.34426229508197,61.0,8.572131147540983,9999.0,9999.0,0,0,0.0,0.0,0,0,544.0,48.813559322033896,59,30,1
ballivián,Salta,NOA,2025-2026,-22.9343587,-63.8598092,450.5898652628774,-0.14,0,0,1.1,16.07065217391304,10.988043478260872,51,15,1,566.8000000000001,0.0,68.47826086956522,17.7,6,6.893478260869566,35.3,0.391304347826087,23.831147540983604,17.81311475409836,46,31,843.7000000000002,50.18032786885246,40.00000000000001,9.134426229508197,0.0,0.0,4,11,544.0,48.813559322033896,1,30,360.0,42.36585365853659,41,15,1
bandera,Santiago Del Estero,NEA,2024-2025,-28.8878546,-62.2688764,370.0421057710301,0.08,1,0,-0.2,15.328260869565218,10.603260869565219,50,18,9,518.6,-0.2,62.29347826086956,20.6,3,14.203260869565218,38.6,0.20652173913043478,22.91475409836065,16.960655737704915,41,25,787.8,53.67213114754098,150.0,16.372131147540983,9999.0,9999.0,0,0,0.0,0.0,0,0,2319.0,143.85714285714286,112,48,1
bandera,Santiago Del Estero,NEA,2025-2026,-28.8878546,-62.2688764,370.0421057710301,-0.14,1,0,-0.4,14.502173913043478,9.5,42,8,2,433.29999999999995,-0.4,66.3804347826087,187.8,13,12.735869565217392,37.2,0.21739130434782608,21.13606557377049,15.083606557377047,30,18,679.3,55.49180327868852,65.8,15.240983606557378,0.0,0.0,8,29,2319.0,143.85714285714286,1,48,2057.0,39.52325581395349,86,27,1
basail,Chaco,NEA,2024-2025,-27.887641,-59.2816402,596.8708880153649,0.08,0,0,1.0,16.770652173913042,12.633695652173913,58,39,18,641.0000000000001,0.0,72.43478260869566,163.39999999999998,14,13.864130434782606,42.8,0.2391304347826087,22.134426229508193,17.139344262295083,43,25,740.1999999999999,69.9672131147541,171.5,14.39016393442623,9999.0,9999.0,0,0,0.0,0.0,0,0,103.0,24.6,40,28,1
basail,Chaco,NEA,2025-2026,-27.887641,-59.2816402,596.8708880153649,-0.14,0,0,1.4,15.20978260869565,10.593478260869563,52,14,3,497.1000000000001,0.0,74.67391304347827,233.4,20,10.98804347826087,31.1,0.13043478260869565,20.30327868852459,15.485245901639344,33,17,628.5000000000001,70.04918032786885,346.09999999999997,12.465573770491803,0.0,0.0,7,19,103.0,24.6,1,28,92.0,23.5,46,42,1
belgrano,Santiago Del Estero,NEA,2024-2025,-25.8670384,-63.8985072,166.08367743912794,0.08,0,0,1.6,16.47717391304348,11.042391304347825,56,16,6,603.3000000000001,0.0,56.82608695652174,7.4,3,11.935869565217393,33.6,0.34782608695652173,24.757377049180324,18.647540983606554,51,33,900.2,48.14754098360656,113.49999999999999,13.255737704918033,9999.0,9999.0,0,0,0.0,0.0,0,0,3.0,0.6,15,3,0
bella vista,Corrientes,LITORAL,2024-2025,-28.5073653,-59.0452284,635.1364978646785,0.08,0,0,1.1,16.41086956521739,12.43695652173913,59,36,19,612.1,0.0,72.70652173913044,120.10000000000001,13,14.68586956521739,43.6,0.22826086956521738,21.373770491803278,16.59672131147541,41,23,693.8,72.08196721311475,214.5,15.124590163934426,9999.0,9999.0,0,0,0.0,0.0,0,0,24.0,3.169811320754717,53,38,1
bella vista,Corrientes,LITORAL,2025-2026,-28.5073653,-59.0452284,635.1364978646785,-0.14,0,0,-0.0,14.572826086956523,10.306521739130433,47,11,3,440.70000000000005,0.0,76.82608695652173,226.49999999999997,20,11.56086956521739,33.7,0.13043478260869565,19.63770491803279,15.083606557377049,31,14,587.9000000000002,71.55737704918033,296.40000000000003,12.857377049180327,0.0,40.90297596664778,7,16,24.0,3.169811320754717,1,38,12.0,4.382978723404255,47,35,1
benjamín gould,Córdoba,CENTRO SUR,2024-2025,-33.5874801,-62.7282108,791.1526403104795,0.08,12,0,-3.0,10.6,6.146739130434781,13,4,1,182.59999999999997,-18.299999999999997,70.27173913043478,46.6,11,11.792391304347827,35.7,0.391304347826087,18.55245901639344,12.575409836065576,18,5,522.0,56.26229508196721,198.89999999999998,13.896721311475408,9999.0,9999.0,0,0,0.0,0.0,0,0,34.0,0.9454545454545454,55,6,1
benjamín gould,Córdoba,CENTRO SUR,2025-2026,-33.5874801,-62.7282108,791.1526403104795,-0.14,5,0,-2.7,10.42717391304348,6.059782608695653,11,1,0,132.2,-5.5,73.04347826086956,230.39999999999998,14,11.959782608695651,38.0,0.4673913043478261,16.639344262295083,10.996721311475413,10,2,411.59999999999997,65.0,162.8,14.540983606557377,0.0,72.59667483545202,8,56,34.0,0.9454545454545454,1,6,34.0,2.2222222222222223,45,13,1
bermejo,Chaco,NEA,2024-2025,-27.4327491,-58.9818944,619.3633745067799,0.08,0,0,1.9,17.136956521739133,13.198913043478262,60,41,22,668.9,0.0,73.72826086956522,166.50000000000003,16,13.129347826086958,39.3,0.22826086956521738,22.201639344262293,17.475409836065573,43,26,744.2999999999998,72.8688524590164,223.09999999999997,13.614754098360654,9999.0,9999.0,0,0,0.0,0.0,0,0,6.0,6.0,1,1,1
bernardo de irigoyen,Santa Fe,CENTRO NORTE,2024-2025,-32.1679854,-61.1574104,713.5557754931427,0.08,5,0,-2.3,12.498913043478264,8.159782608695652,31,9,3,307.3,-6.2,70.80434782608695,83.49999999999999,13,12.48804347826087,37.7,0.2608695652173913,20.101639344262296,14.278688524590164,26,10,616.1999999999999,57.459016393442624,90.9,14.454098360655735,9999.0,9999.0,0,0,0.0,0.0,0,0,66.0,5.793103448275862,58,19,1
bernardo de irigoyen,Santa Fe,CENTRO NORTE,2025-2026,-32.1679854,-61.1574104,713.5557754931427,-0.14,3,0,-3.0,11.371739130434783,6.953260869565218,18,3,0,195.8,-5.2,77.22826086956522,243.7,18,10.963043478260868,44.4,0.32608695652173914,17.42622950819672,11.89016393442623,13,3,456.79999999999995,67.93442622950819,133.50000000000003,12.809836065573768,0.0,16.91125600873839,45,95,66.0,5.793103448275862,1,19,66.0,7.408163265306122,49,23,1
berraondo,Bs As,CENTRO NORTE,2024-2025,-38.4138301,-62.8176345,1310.3917051690808,0.08,13,0,-3.0,8.427173913043477,4.372826086956523,7,0,0,79.6,-15.400000000000002,66.94565217391305,86.60000000000001,9,16.148913043478263,40.0,0.44565217391304346,15.97704918032787,10.698360655737705,9,3,364.6,52.377049180327866,63.699999999999996,17.43606557377049,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0
berraondo,Buenos Aires,CENTRO SUR,2024-2025,-38.4138301,-62.8176345,1310.3917051690808,0.08,13,0,-3.0,8.427173913043477,4.372826086956523,7,0,0,79.6,-15.400000000000002,66.94565217391305,86.60000000000001,9,16.148913043478263,40.0,0.44565217391304346,15.97704918032787,10.698360655737705,9,3,364.6,52.377049180327866,63.699999999999996,17.43606557377049,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,52,0,0
berraondo,Buenos Aires,CENTRO SUR,2025-2026,-38.4138301,-62.8176345,1310.3917051690808,-0.14,5,0,-3.2,8.815217391304348,4.989130434782609,3,0,0,73.9,-7.3,69.3695652173913,73.69999999999999,12,15.719565217391304,42.0,0.4891304347826087,14.126229508196722,8.973770491803279,6,0,270.30000000000007,62.24590163934426,161.2,17.281967213114754,97.24698909635129,524.4542135711662,1,1,0.0,0.0,0,0,0.0,0.0,49,0,0
bobadal,Santiago Del Estero,NOA,2024-2025,-26.7223111,-64.3987974,80.01493317205984,0.08,0,0,0.1,15.123913043478257,9.770652173913044,51,9,2,491.40000000000003,0.0,59.84782608695652,11.2,3,10.519565217391303,33.5,0.31521739130434784,23.78688524590164,17.775409836065577,46,29,840.9999999999999,49.950819672131146,148.0,12.255737704918035,9999.0,9999.0,0,0,0.0,0.0,0,0,320.0,51.12280701754386,57,30,1
bobadal,Santiago Del Estero,NOA,2025-2026,-26.7223111,-64.3987974,80.01493317205984,-0.14,0,0,1.5,14.998913043478257,9.661956521739132,46,3,0,468.50000000000006,0.0,63.23913043478261,49.599999999999994,8,11.126086956521739,34.9,0.4782608695652174,22.778688524590162,16.327868852459016,37,26,779.4999999999999,46.39344262295082,70.80000000000001,13.55409836065574,0.0,0.0,28,62,320.0,51.12280701754386,1,30,320.0,19.73913043478261,46,21,1
bolivar,Buenos Aires,CENTRO SUR,2024-2025,-34.6097375,-58.3741113,1085.5960903433404,0.08,7,0,-1.4,11.025,7.591304347826087,27,6,2,200.79999999999998,-6.799999999999999,78.30434782608695,231.2,20,14.789130434782608,39.9,0.20652173913043478,17.280327868852456,13.101639344262294,19,7,444.09999999999997,72.85245901639344,94.1,15.47049180327869,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,46,0,0
bolivar,Buenos Aires,CENTRO SUR,2025-2026,-34.6097375,-58.3741113,1085.5960903433404,-0.14,1,0,-0.3,11.468478260869563,8.229347826086956,24,1,0,181.9,-0.3,73.79347826086956,189.39999999999998,13,10.746739130434781,33.5,0.2717391304347826,17.14098360655738,13.157377049180328,16,7,437.5,63.90163934426229,189.50000000000003,12.04098360655738,99.46236467363774,169.93187917372126,2,11,0.0,0.0,0,0,0.0,0.0,50,0,0
bombal,Santa Fe,CENTRO SUR,2024-2025,-33.4579984,-61.3181595,828.9388304183175,0.08,8,0,-3.7,11.22826086956522,6.7043478260869565,19,7,3,227.69999999999996,-17.3,70.18478260869566,81.3,13,12.920652173913046,38.2,0.31521739130434784,18.637704918032785,12.860655737704919,19,5,526.9,58.98360655737705,128.3,14.631147540983607,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,36,0,0
bordenave,Buenos Aires,CENTRO SUR,2024-2025,-37.8046981,-63.0410532,1240.263186039044,0.08,17,0,-3.4,7.83804347826087,3.6619565217391297,5,0,0,54.3,-24.9,69.72826086956522,52.699999999999996,8,14.289130434782608,35.0,0.4673913043478261,15.329508196721314,9.898360655737704,7,3,326.09999999999997,56.18032786885246,65.60000000000001,14.922950819672135,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,43,0,0
bordenave,Buenos Aires,CENTRO SUR,2025-2026,-37.8046981,-63.0410532,1240.263186039044,-0.14,7,0,-3.5,8.227173913043478,4.27391304347826,3,0,0,49.7,-11.0,71.1086956521739,61.300000000000004,9,14.90217391304348,39.2,0.4782608695652174,13.873770491803278,8.542622950819673,2,0,254.89999999999998,63.622950819672134,151.6,16.847540983606553,60.512447142440195,461.4019651163449,1,2,0.0,0.0,0,0,0.0,0.0,50,0,0
bragado,Buenos Aires,CENTRO SUR,2024-2025,-35.1155766,-60.489771,1027.589250599471,0.08,12,0,-2.8,10.083695652173912,5.585869565217391,13,4,1,160.40000000000003,-23.3,72.83695652173913,106.6,10,12.2804347826087,35.1,0.30434782608695654,17.36229508196721,11.44754098360656,10,6,449.6,61.83606557377049,100.69999999999999,13.042622950819675,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,54,0,0
bragado,Buenos Aires,CENTRO SUR,2025-2026,-35.1155766,-60.489771,1027.589250599471,-0.14,4,0,-3.8,10.089130434782607,5.863043478260869,13,0,0,116.7,-6.6,74.42391304347827,277.9,16,11.578260869565215,38.0,0.41304347826086957,15.51639344262295,10.304918032786887,7,0,344.8,68.91803278688525,250.20000000000002,12.783606557377048,49.28474997919618,182.06519313381656,1,15,0.0,0.0,0,0,0.0,0.0,50,0,0
buchardo,Córdoba,CENTRO SUR,2024-2025,-34.7238062,-63.5073178,895.760105131288,0.08,9,0,-3.2,10.090217391304348,5.3293478260869565,8,0,0,141.2,-19.299999999999997,66.76086956521739,32.9,10,11.956521739130432,31.9,0.32608695652173914,18.62295081967213,12.478688524590163,16,7,526.0,51.01639344262295,146.39999999999998,14.78688524590164,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,57,0,0
buchardo,Córdoba,CENTRO SUR,2025-2026,-34.7238062,-63.5073178,895.760105131288,-0.14,7,0,-2.7,9.91304347826087,5.458695652173913,8,0,0,107.4,-10.0,71.96739130434783,202.70000000000002,12,12.127173913043478,36.8,0.45652173913043476,16.32622950819672,10.955737704918034,11,2,394.2999999999999,64.0327868852459,169.3,15.436065573770493,42.08925242858852,125.6310266971567,3,21,0.0,0.0,0,0,0.0,0.0,46,0,0
buena esperanza,San Luis,CENTRO SUR,2024-2025,-34.7578641,-65.2535837,884.8888722960849,0.08,14,0,-2.2,9.269565217391305,4.280434782608696,4,0,0,100.5,-19.0,63.54347826086956,41.0,11,10.944565217391306,30.6,0.22826086956521738,18.227868852459018,11.580327868852459,15,3,501.8999999999999,47.868852459016395,111.5,13.642622950819673,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0
buena esperanza,San Luís,CENTRO SUR,2024-2025,-34.7578641,-65.2535837,884.8888722960849,0.08,14,0,-2.2,9.269565217391305,4.280434782608696,4,0,0,100.5,-19.0,63.54347826086956,41.0,11,10.944565217391306,30.6,0.22826086956521738,18.227868852459018,11.580327868852459,15,3,501.8999999999999,47.868852459016395,111.5,13.642622950819673,9999.0,9999.0,0,0,0.0,0.0,0,0,20.0,2.196428571428572,56,12,1
buena esperanza,San Luís,CENTRO SUR,2025-2026,-34.7578641,-65.2535837,884.8888722960849,-0.14,12,0,-4.6,9.619565217391305,4.247826086956521,2,0,0,102.60000000000001,-22.1,64.42391304347827,59.2,9,11.246739130434783,39.2,0.32608695652173914,16.845901639344262,10.114754098360656,6,0,424.20000000000005,52.47540983606557,108.2,14.613114754098358,0.0,176.6701135167498,2,14,20.0,2.196428571428572,1,12,20.0,1.3404255319148937,47,6,1
burruyacu,Tucumán,NOA,2024-2025,-26.4995747,-64.7434868,56.340957401265804,0.08,2,0,-0.6,13.17717391304348,8.140217391304347,28,1,0,333.59999999999997,-1.0,64.09782608695652,28.200000000000003,6,8.988043478260868,27.3,0.41304347826086957,21.25737704918033,15.17540983606557,29,17,686.7000000000002,56.278688524590166,150.9,10.41311475409836,9999.0,9999.0,0,0,0.0,0.0,0,0,630.0,85.26666666666667,60,43,1
burruyacu,Tucumán,NOA,2025-2026,-26.4995747,-64.7434868,56.340957401265804,-0.14,0,0,1.2,13.377173913043478,8.516304347826088,29,1,0,330.3,0.0,65.83695652173913,34.599999999999994,6,10.133695652173914,33.0,0.5217391304347826,20.868852459016395,14.908196721311475,34,12,662.9999999999999,48.967213114754095,70.8,12.598360655737705,0.0,0.0,32,61,630.0,85.26666666666667,1,43,630.0,70.9090909090909,44,24,1
bustinza,Santa Fe,CENTRO SUR,2024-2025,-32.738261,-61.2908751,760.3290081184864,0.08,6,0,-2.8,11.902173913043475,7.466304347826088,24,7,3,265.80000000000007,-8.6,69.32608695652173,83.1,13,12.679347826086957,38.2,0.29347826086956524,19.206557377049183,13.385245901639342,21,6,561.6,58.39344262295082,107.39999999999999,14.336065573770496,9999.0,9999.0,0,0,0.0,0.0,0,0,184.0,12.56,50,6,1
bustinza,Santa Fe,CENTRO SUR,2025-2026,-32.738261,-61.2908751,760.3290081184864,-0.14,3,0,-2.8,10.917391304347825,6.6510869565217385,16,2,0,166.60000000000002,-6.1,75.8804347826087,270.79999999999995,17,11.543478260869565,44.3,0.34782608695652173,16.895081967213113,11.237704918032788,9,3,426.6,66.8688524590164,142.60000000000002,13.542622950819673,0.0,0.0,37,93,184.0,12.56,1,6,184.0,10.583333333333334,24,9,1
calamuchita,Córdoba,CENTRO NORTE,2024-2025,-31.4778016,-64.2137256,528.8850652764179,0.08,10,0,-3.0,10.831521739130435,5.533695652173913,11,2,0,180.69999999999996,-13.7,64.42391304347827,12.700000000000001,5,9.028260869565218,27.4,0.44565217391304346,19.003278688524592,12.750819672131149,22,4,549.1999999999999,54.08196721311475,142.9,10.572131147540984,9999.0,9999.0,0,0,0.0,0.0,0,0,12.0,12.0,1,1,1
calchaquí,Santa Fe,NEA,2024-2025,-32.9700302,-60.6981674,811.593869586418,0.08,5,0,-2.2,11.877173913043476,7.638043478260869,25,9,3,262.50000000000006,-4.9,74.8804347826087,83.5,12,11.784782608695652,37.7,0.25,18.801639344262295,13.501639344262298,27,5,536.9000000000001,66.39344262295081,124.80000000000001,12.62295081967213,9999.0,9999.0,0,0,0.0,0.0,0,0,24.0,6.461538461538462,52,24,1
calchaquí,Santa Fe,NEA,2025-2026,-32.9700302,-60.6981674,811.593869586418,-0.14,2,0,-1.7,11.441304347826087,7.68804347826087,21,3,0,194.20000000000002,-1.9,78.67391304347827,254.0,14,9.71304347826087,34.3,0.31521739130434784,17.337704918032784,12.550819672131148,16,3,450.9,69.81967213114754,165.29999999999998,11.2672131147541,0.0,1.1152025537760157,33,82,24.0,6.461538461538462,1,24,318.0,53.16,50,32,1
campana,,URUGUAY,2024-2025,-34.032615,-57.9029104,1065.3211068139576,0.08,7,0,-2.8,11.395652173913044,7.551086956521741,27,7,2,233.5,-12.299999999999999,76.32608695652173,151.79999999999998,14,13.928260869565218,39.1,0.30434782608695654,17.26229508196721,11.965573770491803,11,4,443.00000000000006,69.52459016393442,81.19999999999999,14.319672131147543,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0
campana,Uruguay,URUGUAY,2024-2025,-34.032615,-57.9029104,1065.3211068139576,0.08,7,0,-2.8,11.395652173913044,7.551086956521741,27,7,2,233.5,-12.299999999999999,76.32608695652173,151.79999999999998,14,13.928260869565218,39.1,0.30434782608695654,17.26229508196721,11.965573770491803,11,4,443.00000000000006,69.52459016393442,81.19999999999999,14.319672131147543,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.1666666666666666,12,2,0
campo de cielo,Formosa,NEA,2024-2025,-24.4770616,-60.4039576,545.7076517649344,0.08,0,0,2.3,19.157608695652176,14.632608695652177,65,48,31,847.1,0.0,65.03260869565217,137.0,16,13.044565217391305,44.4,0.2826086956521739,26.539344262295085,20.608196721311483,54,40,1008.8999999999999,52.65573770491803,82.7,15.018032786885247,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0
campo de cielo,Santiago Del Estero,NEA,2024-2025,-27.6085808,-61.6819082,359.33443800536776,0.08,0,0,0.3,16.80217391304348,11.767391304347825,57,27,12,643.4,0.0,61.56521739130435,25.2,5,12.632608695652175,43.7,0.20652173913043478,23.80327868852459,17.688524590163933,42,28,842.0,56.50819672131148,133.5,14.277049180327868,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.12,25,3,0
campo del cielo,Formosa,NEA,2024-2025,-24.4770616,-60.4039576,545.7076517649344,0.08,0,0,2.3,19.157608695652176,14.632608695652177,65,48,31,847.1,0.0,65.03260869565217,137.0,16,13.044565217391305,44.4,0.2826086956521739,26.539344262295085,20.608196721311483,54,40,1008.8999999999999,52.65573770491803,82.7,15.018032786885247,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,6,0,0
campo del cielo,Santiago Del Estero,NEA,2024-2025,-27.8703526,-61.8047772,355.84907793115207,0.08,1,0,-0.2,16.24673913043478,11.44891304347826,53,25,11,596.7,-0.2,62.20652173913044,19.1,5,13.672826086956523,45.0,0.18478260869565216,23.219672131147536,17.37704918032787,42,27,806.4,57.16393442622951,146.3,15.490163934426233,9999.0,9999.0,0,0,0.0,0.0,0,0,250.0,37.57142857142857,42,15,1
campo del cielo,Santiago Del Estero,NEA,2025-2026,-27.8703526,-61.8047772,355.84907793115207,-0.14,0,0,0.3,14.88369565217391,10.16304347826087,46,12,3,466.70000000000005,0.0,69.48913043478261,162.8,15,12.285869565217391,35.7,0.20652173913043478,20.981967213114743,15.203278688524591,32,18,669.9000000000001,60.42622950819672,172.49999999999997,14.372131147540982,0.0,0.0,15,35,250.0,37.57142857142857,1,15,75.0,29.88,25,19,1
campo gallo,Chaco,NEA,2024-2025,-26.5838748,-62.8470969,234.97867783233727,0.08,0,0,1.8,16.92608695652174,11.688043478260871,58,23,11,647.4999999999999,0.0,58.26086956521739,6.4,2,12.909782608695656,41.8,0.2608695652173913,25.15081967213115,18.83606557377049,52,37,924.2000000000002,49.08196721311475,114.79999999999998,14.819672131147541,9999.0,9999.0,0,0,0.0,0.0,0,0,29.0,19.666666666666668,3,3,1
campo gallo,Santiago Del Estero,NEA,2024-2025,-26.5838748,-62.8470969,234.97867783233727,0.08,0,0,1.8,16.92608695652174,11.688043478260871,58,23,11,647.4999999999999,0.0,58.26086956521739,6.4,2,12.909782608695656,41.8,0.2608695652173913,25.15081967213115,18.83606557377049,52,37,924.2000000000002,49.08196721311475,114.79999999999998,14.819672131147541,9999.0,9999.0,0,0,0.0,0.0,0,0,273.0,7.822784810126582,79,25,1
campo gallo,Santiago Del Estero,NEA,2025-2026,-26.5838748,-62.8470969,234.97867783233727,-0.14,0,0,1.6,15.607608695652173,10.842391304347824,50,14,4,526.0,0.0,67.6195652173913,62.30000000000001,10,10.921739130434784,32.7,0.29347826086956524,22.590163934426233,16.332786885245902,38,21,767.9999999999999,53.75409836065574,67.09999999999998,13.080327868852457,0.0,0.0,6,45,273.0,7.822784810126582,1,25,273.0,15.6,40,14,1
campo piaggio,Santa Fe,CENTRO NORTE,2024-2025,-31.9666741,-61.3296663,685.9185048418974,0.08,6,0,-2.2,12.47717391304348,8.005434782608695,29,9,3,308.1,-6.800000000000001,70.20652173913044,67.0,10,12.545652173913046,36.9,0.2717391304347826,20.111475409836068,14.209836065573771,25,10,616.8,56.98360655737705,90.7,14.472131147540985,9999.0,9999.0,0,0,0.0,0.0,0,0,26.0,1.183673469387755,49,6,1
campo piaggio,Santa Fe,CENTRO NORTE,2025-2026,-31.9666741,-61.3296663,685.9185048418974,-0.14,3,0,-2.2,11.557608695652174,7.093478260869564,17,3,0,208.1,-4.5,75.69565217391305,240.99999999999997,17,11.358695652173916,45.3,0.32608695652173914,17.731147540983606,12.00327868852459,13,4,475.40000000000003,65.34426229508196,102.3,13.311475409836065,0.0,12.252929754544752,35,91,26.0,1.183673469387755,1,6,26.0,5.073170731707317,41,15,1
